objid,type
1237668290159313118,GALAXY
1237665440982302856,GALAXY
1237680241455334075,GALAXY
1237663716017897913,GALAXY
1237667783920910426,GALAXY
1237649918964859099,GALAXY
1237651735208722448,GALAXY
1237678622772363673,GALAXY
1237662499464807012,GALAXY
1237648722848514260,GALAXY
1237661949731864835,GALAXY
1237678601299034694,GALAXY
1237657191976600454,GALAXY
1237680311229809510,GALAXY
1237667441902092891,GALAXY
1237648720699392078,GALAXY
1237655369279144734,GALAXY
1237678617968706062,GALAXY
1237678906794181112,GALAXY
1237660960792576765,GALAXY
1237678619043955630,GALAXY
1237679581085106782,GALAXY
1237657355162747577,GALAXY
1237668312163811480,GALAXY
1237665102750941901,GALAXY
1237679440425714644,GALAXY
1237658201813287102,GALAXY
1237658298990330054,GALAXY
1237667542289875998,GALAXY
1237651714261189576,GALAXY
1237661871870575392,GALAXY
1237667783365623964,GALAXY
1237655348350485197,GALAXY
1237661958832062638,GALAXY
1237668336857908007,GALAXY
1237661385994731896,GALAXY
1237678920216609283,GALAXY
1237664091822949246,GALAXY
1237668297144926540,GALAXY
1237678858478485850,GALAXY
1237664818748915853,GALAXY
1237663784740192376,GALAXY
1237680099165733038,GALAXY
1237667255624794828,GALAXY
1237666407922467426,GALAXY
1237665024906691072,GALAXY
1237663789033717952,GALAXY
1237664290473509391,GALAXY
1237668336862101959,GALAXY
1237657071157707845,GALAXY
1237660763221918432,GALAXY
1237679502171374092,GALAXY
1237678597018812585,GALAXY
1237673701283005495,GALAXY
1237667209985065860,GALAXY
1237666300558049536,GALAXY
1237667430621185416,GALAXY
1237661950814257376,GALAXY
1237654653101081059,GALAXY
1237671124298170800,GALAXY
1237661873470768023,GALAXY
1237679438281441897,GALAXY
1237659889192534875,GALAXY
1237662236929622095,GALAXY
1237657856606011482,GALAXY
1237662224070869239,GALAXY
1237667911660601452,GALAXY
1237664290467021148,GALAXY
1237661950797217900,GALAXY
1237662302970642895,GALAXY
1237670965389361477,GALAXY
1237657071160459427,GALAXY
1237658304350847850,GALAXY
1237659162813072648,GALAXY
1237660343392862645,GALAXY
1237668623014494710,GALAXY
1237662225130586548,GALAXY
1237667911123731077,GALAXY
1237662503757874042,GALAXY
1237664835931472216,GALAXY
1237668502754231444,GALAXY
1237661358618771685,GALAXY
1237653587944866444,GALAXY
1237666339190735145,GALAXY
1237664836469326086,GALAXY
1237667966416519835,GALAXY
1237678596998497087,GALAXY
1237667910052282885,GALAXY
1237661873482367086,GALAXY
1237662637983400206,GALAXY
1237654880192888939,GALAXY
1237660614513262731,GALAXY
1237667447806821036,GALAXY
1237667430101025338,GALAXY
1237662264313840106,GALAXY
1237668310556804044,GALAXY
1237662193452974403,GALAXY
1237669697299677629,GALAXY
1237651274026976315,GALAXY
1237661465991577912,GALAXY
1237661970108711009,GALAXY
1237661971732562032,GALAXY
1237657594071417937,GALAXY
1237664672719765884,GALAXY
1237655495446364814,GALAXY
1237656241693917623,GALAXY
1237661069772128599,GALAXY
1237653652373438672,GALAXY
1237655504571270613,GALAXY
1237679997693592296,GALAXY
1237661972805124693,GALAXY
1237665443134505550,GALAXY
1237662302431543514,GALAXY
1237665129073279672,GALAXY
1237680276331102959,GALAXY
1237678661974360454,GALAXY
1237659345879237459,GALAXY
1237667736105910551,GALAXY
1237661950805672468,GALAXY
1237657594612024323,GALAXY
1237663239272399220,GALAXY
1237663918409974409,GALAXY
1237668495778251264,GALAXY
1237660635990065263,GALAXY
1237662337863778628,GALAXY
1237655472894181511,GALAXY
1237662264314298558,GALAXY
1237660636532704116,GALAXY
1237663786878173949,GALAXY
1237665531170717889,GALAXY
1237670014580883968,GALAXY
1237655465386247044,GALAXY
1237678890136830515,GALAXY
1237663277926974009,GALAXY
1237661362911379587,GALAXY
1237662341630329009,GALAXY
1237650369951957241,GALAXY
1237658303280644506,GALAXY
1237661383842660640,GALAXY
1237678905172164973,GALAXY
1237654954276225667,GALAXY
1237654604257165916,GALAXY
1237665127456178996,GALAXY
1237664294761857275,GALAXY
1237657628437119883,GALAXY
1237651067886633174,GALAXY
1237659330312339786,GALAXY
1237660634389021223,GALAXY
1237678437015683332,GALAXY
1237661417678897218,GALAXY
1237665569826865486,GALAXY
1237668625168138428,GALAXY
1237651191360586239,GALAXY
1237656537515098676,GALAXY
1237679255746839122,GALAXY
1237651754553901261,GALAXY
1237661871330886405,GALAXY
1237654653099180323,GALAXY
1237661873481777380,GALAXY
1237665530634043540,GALAXY
1237665129085141019,GALAXY
1237680277404385708,GALAXY
1237669516369068616,GALAXY
1237663233913258611,GALAXY
1237661971181338791,GALAXY
1237648721762517236,GALAXY
1237678579827474853,GALAXY
1237667253990064579,GALAXY
1237665097385181234,GALAXY
1237662335179293002,GALAXY
1237655504573302082,GALAXY
1237657873256284416,GALAXY
1237668337937547860,GALAXY
1237655107309339070,GALAXY
1237662305123894048,GALAXY
1237680251098825575,GALAXY
1237661212044099738,GALAXY
1237667914886873163,GALAXY
1237651539777487040,GALAXY
1237657192516026627,GALAXY
1237679459753329291,GALAXY
1237680100775625100,GALAXY
1237654879670632800,GALAXY
1237655107290923404,GALAXY
1237667734490710690,GALAXY
1237655126625615987,GALAXY
1237664854179053651,GALAXY
1237658609295556985,GALAXY
1237665017383289942,GALAXY
1237665097917465037,GALAXY
1237667253993145263,GALAXY
1237680241453302037,GALAXY
1237668348134883587,GALAXY
1237663239278624948,GALAXY
1237679502701888013,GALAXY
1237664667908440899,GALAXY
1237648721234952353,GALAXY
1237655498661954207,GALAXY
1237670956254888041,GALAXY
1237678663045087575,GALAXY
1237668504365695760,GALAXY
1237657776070853335,GALAXY
1237655125014872219,GALAXY
1237665128561574076,GALAXY
1237658304351044493,GALAXY
1237669763870949618,GALAXY
1237657776083567145,GALAXY
1237678617944195760,GALAXY
1237663543685481474,GALAXY
1237661948635316295,GALAXY
1237662526841553123,GALAXY
1237674597315183139,GALAXY
1237663239272596371,GALAXY
1237666210348597367,GALAXY
1237651754532602444,GALAXY
1237678601852093149,GALAXY
1237658203972894846,GALAXY
1237667442436014693,GALAXY
1237665226240819866,GALAXY
1237664289938473418,GALAXY
1237678542776239314,GALAXY
1237655469673677364,GALAXY
1237660670351704274,GALAXY
1237667448876564727,GALAXY
1237679476392461151,GALAXY
1237678858452863116,GALAXY
1237661811201081475,GALAXY
1237661137423827775,GALAXY
1237678907859468536,GALAXY
1237652944244114011,GALAXY
1237678881025098486,GALAXY
1237678882091827277,GALAXY
1237678619568112301,GALAXY
1237666273667383675,GALAXY
1237667113866428833,GALAXY
1237674602140467359,GALAXY
1237678617435308593,GALAXY
1237668289083867687,GALAXY
1237665369572573353,GALAXY
1237657591389028519,GALAXY
1237665328778510851,GALAXY
1237658803103203879,GALAXY
1237664093438149553,GALAXY
1237665099005755711,GALAXY
1237678888519074505,GALAXY
1237660344461231073,GALAXY
1237678809069847113,GALAXY
1237662300829712629,GALAXY
1237667537473110299,GALAXY
1237655744021266749,GALAXY
1237665569828634658,GALAXY
1237662337862927112,GALAXY
1237661418209542587,GALAXY
1237678598095897502,GALAXY
1237665570900673730,GALAXY
1237667228222750935,GALAXY
1237680099699983144,GALAXY
1237678894967817225,GALAXY
1237678617430458932,GALAXY
1237667254005596767,GALAXY
1237651190826730318,GALAXY
1237661361840063033,GALAXY
1237661357006324269,GALAXY
1237661813344829846,GALAXY
1237661872944251784,GALAXY
1237667212130254868,GALAXY
1237680301029065444,GALAXY
1237648720676585638,GALAXY
1237680529744594195,GALAXY
1237664668960752235,GALAXY
1237661971195691879,GALAXY
1237661210972914939,GALAXY
1237649918435393656,GALAXY
1237665567693799916,GALAXY
1237667255604216614,GALAXY
1237668495247212991,GALAXY
1237667917027869174,GALAXY
1237664874040329900,GALAXY
1237665331468698226,GALAXY
1237678617964053033,GALAXY
1237657589244953083,GALAXY
1237659119861891553,GALAXY
1237679503785001198,GALAXY
1237667111723860499,GALAXY
1237665354553164090,GALAXY
1237665569835516375,GALAXY
1237662193984274571,GALAXY
1237666226416976165,GALAXY
1237679433449931519,GALAXY
1237664668446294560,GALAXY
1237678596467720747,GALAXY
1237661872400498853,GALAXY
1237667912752235036,GALAXY
1237678858458956182,GALAXY
1237667536927851113,GALAXY
1237662697573646593,GALAXY
1237664338785468493,GALAXY
1237651737390350443,GALAXY
1237662341086249502,GALAXY
1237680298882630790,GALAXY
1237668312162697545,GALAXY
1237679476936802482,GALAXY
1237678437018042615,GALAXY
1237648720161800619,GALAXY
1237657628444590534,GALAXY
1237667734508864564,GALAXY
1237665025438515285,GALAXY
1237657590849995236,GALAXY
1237655493831426192,GALAXY
1237658205029139602,GALAXY
1237680332709560864,GALAXY
1237658298456867112,GALAXY
1237660241388372686,GALAXY
1237654392173953396,GALAXY
1237659144557953174,GALAXY
1237666339726492512,GALAXY
1237657118411587645,GALAXY
1237678776862900875,GALAXY
1237661387606852440,GALAXY
1237668331500667443,GALAXY
1237672793960022699,GALAXY
1237657594073187073,GALAXY
1237657584949527414,GALAXY
1237679323935539520,GALAXY
1237667229833626365,GALAXY
1237680308012909444,GALAXY
1237668294987284847,GALAXY
1237667538538529705,GALAXY
1237654605860503803,GALAXY
1237652615667122247,GALAXY
1237653664718258711,GALAXY
1237660764306932158,GALAXY
1237667446198567350,GALAXY
1237657189834424630,GALAXY
1237668504904336561,GALAXY
1237679322850328923,GALAXY
1237662528450069101,GALAXY
1237655125014151701,GALAXY
1237667253994980144,GALAXY
1237663915732894232,GALAXY
1237678542776173211,GALAXY
1237661959906002011,GALAXY
1237663546905002814,GALAXY
1237663275777000108,GALAXY
1237661850410418821,GALAXY
1237665582184203508,GALAXY
1237657877538996585,GALAXY
1237670449985290524,GALAXY
1237678602919084555,GALAXY
1237663783658848460,GALAXY
1237654601020212209,GALAXY
1237665441537917461,GALAXY
1237665127454540744,GALAXY
1237657595150009681,GALAXY
1237657071698641496,GALAXY
1237662701861994845,GALAXY
1237680310160917270,GALAXY
1237665099001758031,GALAXY
1237665565534716281,GALAXY
1237655499209835295,GALAXY
1237678618503742386,GALAXY
1237660765367305145,GALAXY
1237667253470888779,GALAXY
1237669696762086427,GALAXY
1237678918056738938,GALAXY
1237654880208945353,GALAXY
1237665369580437609,GALAXY
1237662226222416217,GALAXY
1237665016309613019,GALAXY
1237665369571328869,GALAXY
1237665227848482904,GALAXY
1237680246276162288,GALAXY
1237661433242517673,GALAXY
1237662196146045286,GALAXY
1237667733958033681,GALAXY
1237678890665575278,GALAXY
1237650796220055727,GALAXY
1237669702662750318,GALAXY
1237657776614081153,GALAXY
1237651250431328418,GALAXY
1237661064415674661,GALAXY
1237680474440794144,GALAXY
1237667734520594591,GALAXY
1237665180596175070,GALAXY
1237667211051008758,GALAXY
1237658425164169427,GALAXY
1237665126923895779,GALAXY
1237662199349969580,GALAXY
1237678439697219599,GALAXY
1237671129667731823,GALAXY
1237667255090676187,GALAXY
1237664093970235489,GALAXY
1237667542289875158,GALAXY
1237648722283004175,GALAXY
1237678905174196752,GALAXY
1237658303279137450,GALAXY
1237679997693068017,GALAXY
1237667550340121449,GALAXY
1237663547438793183,GALAXY
1237654604785058062,GALAXY
1237654606389576767,GALAXY
1237661064418951322,GALAXY
1237680504504648652,GALAXY
1237648720169336977,GALAXY
1237678858470032131,GALAXY
1237667782271370195,GALAXY
1237670955180097777,GALAXY
1237668289612742982,GALAXY
1237672837446959381,GALAXY
1237663457241924120,GALAXY
1237654954275373858,GALAXY
1237674459877475043,GALAXY
1237665567144608534,GALAXY
1237655126081470867,GALAXY
1237661959909606642,GALAXY
1237663547440366541,GALAXY
1237671958050505534,GALAXY
1237663278464697099,GALAXY
1237667112259879183,GALAXY
1237661849876234362,GALAXY
1237663234990146208,GALAXY
1237666183489258115,GALAXY
1237654382513226434,GALAXY
1237662636900549083,GALAXY
1237654381980680822,GALAXY
1237662637440893002,GALAXY
1237678579825181537,GALAXY
1237667536391046166,GALAXY
1237667736116920380,GALAXY
1237665096858534356,GALAXY
1237657629506209272,GALAXY
1237655176546615978,GALAXY
1237678859005461342,GALAXY
1237680474442040440,GALAXY
1237678918592299274,GALAXY
1237662226223202465,GALAXY
1237680313916326699,GALAXY
1237669761181942320,GALAXY
1237662702399783795,GALAXY
1237660635996684672,GALAXY
1237665370120650826,GALAXY
1237663784750548078,GALAXY
1237658612513768063,GALAXY
1237662199359668994,GALAXY
1237651272975909369,GALAXY
1237660669818634376,GALAXY
1237652901826920669,GALAXY
1237667448883249341,GALAXY
1237651495224672402,GALAXY
1237657609111994439,GALAXY
1237667227147698776,GALAXY
1237663784748974283,GALAXY
1237661851473477857,GALAXY
1237667735028564531,GALAXY
1237662194533859734,GALAXY
1237659118785396926,GALAXY
1237664873503982781,GALAXY
1237664092358770917,GALAXY
1237662526842012147,GALAXY
1237654604243140902,GALAXY
1237650804801536769,GALAXY
1237657632726581361,GALAXY
1237657771784929830,GALAXY
1237655504572187416,GALAXY
1237651272432353598,GALAXY
1237664295834354799,GALAXY
1237662637446398057,GALAXY
1237668602608616059,GALAXY
1237667735037739769,GALAXY
1237664338780488182,GALAXY
1237664879949054852,GALAXY
1237654381440729421,GALAXY
1237660240314761459,GALAXY
1237665532795487051,GALAXY
1237664673258537623,GALAXY
1237662301905748197,GALAXY
1237662701866254478,GALAXY
1237651540316455295,GALAXY
1237678617401557939,GALAXY
1237660763766849674,GALAXY
1237678889058304437,GALAXY
1237655107838476579,GALAXY
1237667292657091165,GALAXY
1237667322727497925,GALAXY
1237655504034333111,GALAXY
1237678622246699168,GALAXY
1237659145096527974,GALAXY
1237680247348724066,GALAXY
1237672764973187849,GALAXY
1237658313480011867,GALAXY
1237678881558233244,GALAXY
1237661139032473693,GALAXY
1237663918411284577,GALAXY
1237665442586690066,GALAXY
1237667541217052423,GALAXY
1237664294219350281,GALAXY
1237674371289383310,GALAXY
1237678433256538587,GALAXY
1237658200738627932,GALAXY
1237654950523371736,GALAXY
1237661849855721739,GALAXY
1237678619582006238,GALAXY
1237678906772029808,GALAXY
1237658205580755125,GALAXY
1237680100235608772,GALAXY
1237679435598005143,GALAXY
1237662224616390835,GALAXY
1237667109033804569,GALAXY
1237661069789627153,GALAXY
1237678618495615925,GALAXY
1237678439698923607,GALAXY
1237678660360536554,GALAXY
1237667783385678054,GALAXY
1237661387066704422,GALAXY
1237650794606100901,GALAXY
1237660241386471991,GALAXY
1237663917343637638,GALAXY
1237680241456578777,GALAXY
1237649929705750604,GALAXY
1237658492815540342,GALAXY
1237653442987819201,GALAXY
1237667910593282918,GALAXY
1237648720677569177,GALAXY
1237678881029882046,GALAXY
1237665583259975766,GALAXY
1237678541164053500,GALAXY
1237661124541874832,GALAXY
1237649918965645407,GALAXY
1237665531190445610,GALAXY
1237655130909966833,GALAXY
1237680502897836864,GALAXY
1237652598490727038,GALAXY
1237674604291293306,GALAXY
1237662302439276655,GALAXY
1237667537474552663,GALAXY
1237667782293979307,GALAXY
1237678617972965779,GALAXY
1237662225141006989,GALAXY
1237680272041378232,GALAXY
1237657596222243574,GALAXY
1237678859018699406,GALAXY
1237657770704502969,GALAXY
1237667212128551039,GALAXY
1237679006096687413,GALAXY
1237680190967776647,GALAXY
1237680122783465716,GALAXY
1237662305652769940,GALAXY
1237668270843691500,GALAXY
1237650371558310495,GALAXY
1237658304354058454,GALAXY
1237667782824100157,GALAXY
1237665569292682297,GALAXY
1237668624626090384,GALAXY
1237661362370379891,GALAXY
1237678776867029550,GALAXY
1237670955717820720,GALAXY
1237664289394983665,GALAXY
1237667735567008177,GALAXY
1237661069793624653,GALAXY
1237661085350625530,GALAXY
1237680307468567969,GALAXY
1237663543697080566,GALAXY
1237665127469613063,GALAXY
1237658310796968466,GALAXY
1237668288543064259,GALAXY
1237661871332786366,GALAXY
1237666215687291884,GALAXY
1237667782272418680,GALAXY
1237678581438939905,GALAXY
1237680303181333131,GALAXY
1237659326553260207,GALAXY
1237680075543020680,GALAXY
1237664879411134529,GALAXY
1237665531185726315,GALAXY
1237665126930907565,GALAXY
1237667323255653091,GALAXY
1237678881036501766,GALAXY
1237664337718542864,GALAXY
1237654605869744954,GALAXY
1237651271902429598,GALAXY
1237661949712793699,GALAXY
1237662301354328826,GALAXY
1237658205049979032,GALAXY
1237655368759837247,GALAXY
1237667441897177486,GALAXY
1237667253477834830,GALAXY
1237655472356655438,GALAXY
1237651496830764117,GALAXY
1237665583251980614,GALAXY
1237667550340448923,GALAXY
1237664292071015483,GALAXY
1237666340796957400,GALAXY
1237657628972613998,GALAXY
1237661126149144801,GALAXY
1237679324467430047,GALAXY
1237665098459775363,GALAXY
1237651250437029906,GALAXY
1237663546901725780,GALAXY
1237672764974105997,GALAXY
1237664667908243612,GALAXY
1237680333786579615,GALAXY
1237667541215477927,GALAXY
1237657192518910077,GALAXY
1237659326559421123,GALAXY
1237664870825918681,GALAXY
1237657118404772706,GALAXY
1237661850930708654,GALAXY
1237657117873930973,GALAXY
1237663916263539414,GALAXY
1237661433775915086,GALAXY
1237667550882037897,GALAXY
1237651271886439355,GALAXY
1237658800961749851,GALAXY
1237667429566251917,GALAXY
1237662695964476477,GALAXY
1237666340799972168,GALAXY
1237669698365293118,GALAXY
1237668586506027723,GALAXY
1237662500005281977,GALAXY
1237657633263780025,GALAXY
1237651754020634870,GALAXY
1237664290467676418,GALAXY
1237680074465608163,GALAXY
1237667112799109675,GALAXY
1237679502717878625,GALAXY
1237678663033422077,GALAXY
1237680264539799857,GALAXY
1237657190900761263,GALAXY
1237666226446927279,GALAXY
1237657776084288572,GALAXY
1237673700746003208,GALAXY
1237659162812416495,GALAXY
1237664879419392151,GALAXY
1237661948638003487,GALAXY
1237660584983265756,GALAXY
1237667255617978700,GALAXY
1237671124300071837,GALAXY
1237656242236294127,GALAXY
1237667211050615171,GALAXY
1237671260126905118,GALAXY
1237650762924425431,GALAXY
1237664836999053811,GALAXY
1237661874026578122,GALAXY
1237665442057290024,GALAXY
1237653653447377447,GALAXY
1237663544211277381,GALAXY
1237663783140918339,GALAXY
1237651190287368325,GALAXY
1237663237668339955,GALAXY
1237679478007857944,GALAXY
1237662268606316914,GALAXY
1237662264323670935,GALAXY
1237680246815458021,GALAXY
1237661151918883236,GALAXY
1237662697037234428,GALAXY
1237654383056781504,GALAXY
1237661464920065122,GALAXY
1237661417672868778,GALAXY
1237668495236596112,GALAXY
1237680100774184222,GALAXY
1237653588478723010,GALAXY
1237664846123107248,GALAXY
1237655498135700016,GALAXY
1237658200196645150,GALAXY
1237651252043448922,GALAXY
1237667253470756906,GALAXY
1237665015773397546,GALAXY
1237665372258369894,GALAXY
