domain_id,labels
2wolA01,"10,16,16,0,0,14,14,12,0,12,16,16,0,5,0,5,18,2,0,5,17,5,0,9,17,11,12,15,14,14,14,5,5,16,9,14,9,17,15,15,0,2,17,2,15,9,2,12,0,14,16,19,19,17,18,17,18,9,9,13,14,9,9,11,14,16,9,10,0,19,12,16,2,12,5,12,0,5,9,17,12,0,12,2,9,0,3,5,12,5,3,17,15,2,5,5,14,16,18,16,19,14,9,14,14,5,9,14,19,2,2,5,16,12,7,16,15,2,2,17,14,6,0,17,13,14,17,4,0,13,2,17,9,12,5,5,12,16,19,9,7,12,9,9,2,2,12,3,14,12,19,12,5,12,19,14,16,2,3,12,9,14,15,17,9,16,12,2,3,6,16,7,17,4,14,9,16,14,12,4,15,2,4,2,6,9,10,0,13,12,1,0,0,12,17,12,14,14,15,2,16,5,0,2,19,5,14,2,12,14,15,15,5,12,19,14,17,0,14,6,3,12,2,16,9,9,6,9,3,14,11,12,6,18,2,14,0,16,2,12,7,14,12,0,9,12,2,14,17,3,9,16,7,5,9,2,17,2,17,9,2,0,14,9,7,0,5,3,4,2,7,11,9,3,5,14,5,9,13,6,0,0,13,14,14,0,16,0,2,3,17,9,14,15,6,16,2,11,12,16,9,6,4,14,11,12,18,17,16,11,17,19,17,6,12,0,4,5,9,19,2,7"
3s9dD01,"0,2,12,3,15,1,16,4,8,7,15,9,14,11,4,14,15,7,9,15,18,3,9,8,11,6,15,7,17,12,16,6,19,16,9,9,19,16,7,10,15,8,12,3,2,9,8,17,17,8,11,1,0,11,16,16,14,15,4,1,2,9,16,2,3,18,14,15,16,6,3,0,19,17,16,17,9,3,5,4,15,5,11,16,16,9,4,15,1,15,6,11,4,18,9,0"
5ci5A01,"15,8,16,9,16,7,18,7,5,5,13,17,0,3,9,2,3,16,18,11,15,17,7,8,16,4,3,3,8,19,5,7,15,17,3,17,13,9,4,5,4,2,16,19,19,2,8,9,17,16,0,9,13,0,5,8,5,12,2,9,0,4,0,2,9,5,5,18,17,12,16,4,0,3,8,5,18,9,3,12,10,3,3,6,9,8,11,18,3,5,16,0,13,7,18,12,11,9,18,12,16,17,16,19,8,8,7,14,19,5,9,12,18,19,16,2,5,5,18,0,9,17,7,12,15,15,15,12,11,8,3,2,0,18,8,9,0,3,19,9,16,15,4,2,17,18,10,8,18,17,3,3,8,5,5,12,10,12,16,14,10,2,17,1,8,8,15,8,9,0,11,2,17,8,18,13,7,7,4,3,16,4,12,6"
4iupB01,"15,0,2,9,0,4,3,0,8,15,0,14,2,19,0,18,19,2,17,15,15,4,9,16,19,14,17,9,14,16,5,3,9,3,17,14,17,14,4,15,5,4,2,11,14,6,2,3,18,17,11,17,8,16,15,17,14,3,14,15,7,12"
2d4xA00,"10,15,2,2,12,7,0,0,15,13,0,17,17,9,15,13,0,13,0,13,11,15,13,19,0,9,0,14,16,4,0,16,13,8,17,15,9,3,3,15,17,9,15,13,17,16,16,0,7,13,16,0,13,3,8,7,17,19,0,5,11,5,16,9,15,2,2,2,14,0,15,9,0,16,2,9,13,5,7,14,2,13,9,10,11,9,0,11,15,16,2,5,11,5,14,19,7,4,0,5,19,8,16,3,0,0,12,4,2,13,0,16,5,5,19,6,5,5,3,8,15,17,16,13,13,17,2,15,0,14,16,10,17,7,5,6,16,5,0,13,7,4,11,15,7,16,15,11,0,17,12,3,12,2,5,15,2,15,3,8,11,9,4,17,10,9,2,16,0,7,0,0,9,8,16,12,17,3,5,11,11,17,3,8,3,8,0,0,0,0,7,2,8,16,11,14,5,9,8,11,15,9,11,11,17,9,16,17,14,0,3,9,5,16"
2nn6D00,"5,1,15,9,14,6,4,0,1,3,13,11,9,9,15,14,12,2,5,15,0,15,4,9,13,5,2,16,15,17,9,0,5,17,19,5,12,0,3,17,8,17,15,8,3,7,4,11,8,0,16,9,3,17,7,9,14,12,8,7,5,9,12,5,17,0,3,8,15,14,3,14,9,7,14,11,16,1,3,0,17,17,9,5,16,9,6,12,14,16,15,7,16,17,17,9,13,17,17,15,2,0,5,15,9,9,0,1,1,9,11,0,0,1,10,0,9,17,2,0,5,17,12,10,14,0,9,4,1,5,17,0,1,0,9,2,15,2,5,16,9,17,9,2,12,16,15,8,13,3,8,3,0,14,0,17,9,16,4,0,9,2,15,17,3,14,8,9,9,10,15,15,16,8,5,9,19,15,2,16,3,9,13,13,1,9,0,0,0,13,0,0,15,13,6,17,4,14,4,19,14,3,15,9,13"
6ok0B01,"9,8,9,17,13,3,8,0,15,2,5,2,5,15,0,3,9,3,9,5,9,14,19,17,4,5,15,2,5,17,8,11,17,12,9,5,17,15,18,7,11,8,0,0,9,8,5,7,12,13,0,3,6,3,10,5,15,9,19,9,10,5,7,5,17,0,13,15,11,17,10,0,17,0,18,19,14,8,0,0,7,13,5,19,0,12,15,13,16,0,10,5,19,0,19,3,3,5,0,5,17,12,13,2,0,2,9,0,14,19,18,4,2,8,0,0,0,13,5"
2i5hA02,"14,19,3,2,9,16,12,0,0,8,16,3,9,12,19,17,7,3,6,7,7,8,13,2,3,8,8,19,17,2,4,4,11,8,0,2,15,7,16,16,14,10,6,13,9,3,9,9,12,5,17,5,8,8,10,10,18,0,7,7,3,3,14,8,8,14,12,4,3,15,4,3,2,7,0,13,14,17,8,5,7,13,14,12,3,8,9,7,17,15,14,7,7,19,3,7"
3rkuA00,"6,10,15,13,5,14,8,0,0,3,14,9,0,8,8,16,17,9,7,16,5,0,15,0,5,7,5,8,0,16,0,9,3,19,9,3,0,15,11,5,2,10,8,9,7,9,0,0,14,14,9,3,8,9,3,3,9,8,8,16,7,2,13,3,4,12,11,0,8,17,6,17,0,13,9,2,7,16,13,0,3,8,7,8,12,4,7,3,11,9,12,13,3,4,8,2,7,2,7,9,17,11,11,0,5,8,0,9,5,15,2,14,17,5,13,7,0,16,3,2,7,13,2,17,4,2,16,11,17,16,0,9,7,11,7,16,13,0,17,9,12,7,4,13,0,8,11,15,5,2,7,17,11,9,5,15,7,0,5,14,2,0,19,12,16,5,15,7,19,1,0,15,8,4,0,17,5,0,4,16,2,15,9,14,8,3,9,7,11,16,8,7,14,17,7,9,7,0,12,5,9,17,3,16,3,4,15,9,17,14,19,14,5,11,3,3,13,0,8,11,17,19,8,2,16,16,12,9,10,0,2,2,17,0,2,9,7,17,19,0,16,15,14,8,13,11,16,17,7,0,2,16,9,7,4,12,16,11,13,0,15,12,6,6,7,4,14,5"
1o9aA01,"15,8,12,5,1,19,2,11,5,8,6,19,13,7,11,13,13,18,3,14,16,19,9,5,11,0,9,17,1,16,1,19,5,5,15,14,5,4,11,1,3,15,8,12"
3ukhA01,"2,17,9,17,7,5,0,5,12,16,5,9,5,0,0,8,14,9,11,13,7,2,5,12,15,18,10,7,17,2,15,11,3,16,12,5,5,9,0,15,16,2,17,16,12,3,5,4,9,19,2,17,5,5,6,17,7,4,15,6,19,8,19,4,2,2,1,9,2,3,0,9,12,8,3,2,2,18,19,16,6,13,14,7,15,19,17,14,1,13,5,13,18,17,12,19,12,4,13,11,11,7,15,10,9,12,8,3,3,13,17,8,1,7,2,5,10,7,2,0,0,9,3,0,14,17,0,11,16,8,12,8,16,4,2,3,18,7,17,14,10,10,5,16,5,7,0,2,9,4,10,14,12,19,11,4,8,17,18,0,17,12,16,16,8,10,13,1,0,18,9,5,3,14,17,0,0,12,11,9,8,0,17,16,16,11,17,7,9,5,8,16,0,5,11,18,5,12,11,0,16,4,14,4,12,0,14,5,5,16,5,5,7,18,7,0,17,0,11,16,9,12,8,3,8,16,14,4,5,3,8,5,8,17,16,8,17,11,0,11,11,8,16,17,16,9,13,2,5,16,16,7,5,19,8,8,9,17,15,16,10,0,17,2,4,9,0,3,0,10,11,2,13,3,9,17,5,9,16,8,13,9,4,19,15,15,16,6,17,7,5,17,5,17,14,5,15,14,12,3,14,7,5,2,8,1,18,9,19,4,12,3,2,11,1,12,4,19,14,0,16,7,4,15,11,19,15,12,19,11,13,12,3,0,15,8,8,9,12,16,10,13,9,0,2,5,15,14,12,13,15,16,3,0,8,3,5,12,19,18,15,7,10,9,3,17,15,3,15,15,10,8,12,17,11,13,3,16,7,9,0,2,1,7,13,5,9,17,11,16,3,10,9,8,12,16,2,3,7,17,15,16,19,6,14,14,4,2,6,5,19,12,16,12,16,9,3,14,3,5,0,9,16,13,7,9,12,8,9,13,2,8,2,7,18,15,14,5,14,4,5,15,18,14,19,3,17,5,11,13,2,6,15,4,10,9,5,17,3,0,17,2,11,7,17,11,5,0,17,3,9,16,9,11,19,12,2,4,17,11,5,14,13,11,16,3,14,14,9,17,2,5,0,13,17,4,0"
4yfbC02,"4,5,4,4,13,9,15,9,17,13,5,3,12,16,15,19,9,14,2,5,17,12,17,8,10,8,12,0,16,7,16,17,12,15,14,11,0,2,5,15,17,15,2,17,16,14,16,9,19,6,15,3,4,5,12,9,17,11,9,0,5,9,11,12,0,9,0,18,15,13,5,16,0,4,0,7,14,2"
3mqzA00,"15,11,0,10,15,17,13,16,7,3,14,9,13,2,19,9,9,12,3,18,17,15,7,4,2,7,0,2,4,15,5,14,10,9,14,7,14,5,2,7,14,12,0,9,9,14,9,0,15,14,9,0,3,9,9,11,3,15,12,5,12,14,12,18,19,12,6,17,0,15,6,10,14,14,14,17,11,12,12,12,3,16,18,9,0,9,5,12,3,8,14,5,19,8,15,19,0,6,15,5,17,4,7,5,5,14,5,9,15,17,14,4,7,9,8,2,3,0,7,3,3,14,8,11,9,5,14,18,10,15,14,15,5,12,0,4,3,13,18,8,8,8,17,5,2,9,14,2,4,5,12,17,6,2,2,12,10,0,2,12,12,8,17,3,18,2,12,14,17,4,5,3,14,9,5,15,9,8,15,0,15,9,2,7,5,4,14,17,16,4,2,16,15,9,0,5,7,17,8,16,7,14,16,4,2"
2g36A02,"5,16,2,5,14,8,10,15,8,15,19,5,11,7,7,11,9,3,7,15,3,8,3,9,3,13,16,7,9,14,10,10,16,2,12,0,14,17,14,14,15,2,12,5,11,12,3,11,1,12,17,18,8,19,6,13,0,4,2,7,15,3,3,3,15,8,18,17,18,3,5,1,16,16,0,15,7,5,1,17,2,1,8,8,9,9,9,8,11,10,8,14,8,9,0,12,7,18,3,11,4,14,8,7,2,3,2"
7x68A01,"14,9,9,7,8,5,5,8,7,17,11,2,2,13,15,4,19,0,2,7,19,10,3,2,5,9,7,8,13,7,5,3,11,9,7,17,12,5,5,17,8,16,7,3,0,6,15,14,10,17"
2uy2A00,"2,14,15,0,11,16,11,7,0,17,19,18,5,13,11,15,0,5,16,13,3,15,9,0,16,19,1,3,15,15,2,0,2,7,4,9,9,15,4,9,11,13,4,12,16,9,5,9,11,4,0,11,0,1,15,2,16,4,15,2,5,9,9,6,1,16,13,7,0,3,2,7,3,16,1,13,15,9,5,8,8,17,9,9,15,9,5,5,0,15,5,15,19,9,4,15,2,2,15,13,0,3,16,4,0,13,16,9,18,2,16,4,5,3,5,16,5,0,15,3,14,12,4,2,15,0,17,17,2,5,4,2,4,2,7,3,11,11,11,3,17,5,19,15,0,9,0,16,8,9,14,16,9,4,0,3,5,16,8,13,19,19,9,15,0,0,12,13,1,12,19,12,2,0,15,17,5,2,9,9,3,11,0,2,7,2,4,0,4,7,13,4,19,11,11,19,1,15,17,15,5,13,4,11,18,2,16,18,9,16,19,0,13,16,17,15,12,11,8,11,7,8,9,4,9,5,9,12,5,15,0,15,0,0,5,15,5,19,7,15,2,16,15,9,9,3,15,16,7,0,2,7,0,15,15,15,15,4,5,5,7,0,9,18,2,0,15,13,0,4,15,11,3,9,11,5,3,12,19,17,3,7,9,8,11,9,9"
1ljoA00,"5,0,10,17,9,12,11,13,10,17,8,15,10,17,5,8,7,7,14,17,3,10,8,5,3,3,11,13,9,17,5,8,9,3,5,17,2,2,19,10,11,9,19,9,16,11,0,10,3,1,8,5,3,3,8,17,14,15,9,5,3,7,17,9,14,5,11,11,17,17,9,7,13,12,13"
5wabD02,"17,2,0,6,2,3,17,0,6,13,0,0,7,3,15,10,17,9,9,8,11,2,2,2,7,9,12,17,0,0,11,0,8,7,0,17,7,5,3,4,0,14,16,12,14,19,13,5,5,5,15,15,6,7,16,12,16,8,10,16,15,4,9,2,16,9,0,0,14,5,17,2,17,0,4,0,12,5,4,16,9,2,9,3,12,0,2,14,16,9,3,0,3,0,17,3,16,0,8,11,0,2,17,17,9,10,4,9,5,9,12,3,0,0,3,15,3,5,4,2,14,3,16,9,2,7,12,0,8,13,17,3,9,9,8,0,17,0,0,3,11,8,11,7,17,17,17,9,15,11,5,15,17,17,15,17,0,12,18,0,5,11,0,8,5,7,9,3,15,18,9,9,5,13,0,5,5,12,0,9,0,2,17,7,4,5,8,17,15,12,15,5,8,9,0,13,16,7,12,10,11,7,11,2,2,12,15,10,7,11,18,12,5,3,3,5,6,17,2,19,5,3,5,17,4,17,5,19,14,19,19,2,16,19,2,8,0,17"
3cfuA00,"6,8,7,5,3,16,4,8,0,5,6,16,11,4,16,17,11,8,17,2,14,17,13,8,5,3,19,10,11,17,5,5,0,17,11,3,3,16,8,16,7,8,2,2,3,3,14,9,7,7,3,17,16,10,3,11,7,5,3,2,15,7,15,19,11,4,7,5,4,2,9,14,2,8,11,2,13,15,17,14,12,17,4,15,7,3,3,8,5,14,7,9,10,5,5,16,9,17,15,5,8,8,17,16,5,17,9,15,19,17,7,12,8,5,3,13,8,6,19,16,9,17,19,11,12,4,9,0,2,16,11,15,15,11,16,3,3,14,17,8,2,2,7,2"
1wdeA02,"15,5,17,13,0,0,14,5,0,16,10,9,15,4,19,14,4,5,5,16,17,16,9,12,5,12,18,14,5,17,16,12,7,15,17,0,14,14,7,19,9,11,9,1,0,5,9,6,16,16,0,9,9,2,17,2,3,14,5,17,13,9,15,12,5,13,5,17,15,9,9,9,3,0,2,14,3,19,0,14,3,0,5,0,12,0,9,9,0,14,9,12,15,17,9,17,3,0,5,0,5,5,5,6,14,17,9,19,18,15,15,9,3,14,9,15,16,0,2,17,3,5,5,17,19,15,7,17,7,12,0,14,9,15,5,17,3,3,18,9,9,0,0,0,15,5,13,14,14,12,9,3,19,2,14,15,17,19,3,16,17,3,3,11,1,8,8,5,17,19,10,3,12,17"
3if4A01,"8,13,3,4,17,0,0,7,3,7,2,5,16,5,14,7,6,17,16,12,5,3,15,13,4,12,19,7,19,14,3,0,10,3,17,15,18,11,3,15,16,14,15,9,6,15,12,17,12,14"
1b5eA00,"10,7,15,2,15,10,16,17,3,3,7,14,9,6,9,5,9,0,9,8,3,8,2,4,17,17,2,8,16,5,17,8,16,7,3,7,7,5,0,15,4,17,0,2,3,12,4,7,4,5,0,9,11,2,3,19,7,13,14,3,9,3,18,19,8,15,8,15,9,4,17,8,2,7,12,5,3,16,12,8,7,18,13,13,17,0,15,15,8,5,3,7,11,15,11,19,5,18,0,7,18,15,3,2,11,19,0,13,19,2,10,1,9,0,3,9,5,13,11,12,2,15,14,14,5,7,10,7,19,16,14,12,15,10,13,4,2,19,11,8,2,5,10,15,2,4,10,1,16,11,16,17,13,19,9,7,14,2,8,8,7,11,0,17,17,11,10,14,15,11,2,17,17,4,5,4,14,11,2,19,0,18,13,8,19,17,9,2,8,9,17,15,2,9,11,0,5,2,15,16,14,13,19,8,0,5,15,7,7,18,11,17,5,15,9,6,17,19,15,14,6,4,19,9,17,2,6,18,18,8,16,5,3,16,6,7,15,8,8,2,19"
3nrhA00,"10,8,8,3,15,13,17,7,4,2,8,11,17,7,3,4,17,16,17,0,0,3,4,1,0,4,9,3,14,0,3,15,10,8,14,15,16,4,17,2,16,16,9,8,7,9,12,9,9,19,9,8,0,15,10,9,12,8,1,3,10,7,5,2,3,15,12,3,16,19,17,16,3,3,7,19,3,17,9,14,7,11,9,0,15,7,9,0,3,8,2,2,19,9,3,17,4,9,12,2,10,0,19,15,2,3,12,7,8,8,11,7,15,3,2,9,0,2,7,19,13,2,7,8,2,4,7,4,17,4,13,9,5,9,11,3,16,10,11,2,15,9,0,7,1,13,3,11,4,5,9,9,18,5,13,8,9,17"
5jioA02,"15,0,2,9,2,14,13,0,14,13,14,15,7,14,13,14,0,14,13,7,14,0,3,9,5,11,12,14,14,7,9,9,5,17,2,14,9,2,19,16,8,5,7,2,17,14,9,13,0,4,0,3,9,9,0,3,5,14,17,11,14,3,2,16,17,4,17,13,9,0,16,12,15,14,3,14,17,3,0,19,14,9,9,14,2,2,7,3,14,13,17,5,6,7,11,5,3,19,5,3,17,5,6,12,17,17,6,19,9,6,14,12,17,12,14,3,3,9,7,0,4,4,17,0,0,2,17,10,9,17,16,12,9,14,2,5,10,11,9,17,0,8,3,19,17,0,1,14,15,2,9,5,5,0,9,17,9,15,3,4,16,5,0,0,0,3,9,5,13,0,19,9,17,11,12,6,11,9,2,6,17,8,2,16,10,17,0,0,9,11,13,16,12,3,3,5,14,14,14,10,14,0,9,14,14,13,17,9,0"
4oycB00,"5,15,6,10,15,15,12,14,0,3,8,0,14,9,19,15,0,7,3,13,14,9,3,13,15,9,13,16,10,3,5,17,9,15,0,14,17,6,7,15,19,2,7,2,0,5,3,11,5,14,12,12,8,12,17,6,9,15,0,9,0,17,19,3,14,5,15,12,9,0,6,13,7,15,2,7,8,14,4,9,8,11,15,4,0,2,17,2,19"
3cihA02,"9,10,14,3,12,13,13,12,17,0,8,16,3,13,12,3,5,5,7,9,19,2,4,5,8,3,16,4,5,4,7,16,9,8,11,9,15,5,8,5,8,7,2,9,19,19,5,3,15,12,3,3,0,8,2,8,0,19,1,3,16,9,2,8,9,9,9,3,12,5,13,7,16,2,9,0,7,14,15,16,15,12,9,6,6,15,2,11,3,19,16,9,3,11,15,8,0,4,14,19,17,19,7,16,6,3,12,3,17,13,7,5,3,17,15,10,13,19,3,19,9,12,3"
6f90A01,"16,8,19,17,11,12,4,7,5,16,5,0,7,2,5,5,9,15,5,11,11,19,12,5,0,16,15,12,4,5,10,7,13,9,15,12,2,16,15,3,0,12,11,18,5,2,0,15,5,19,2,19,11,14,11,16,7,4,5,4,15,6,16,14,9,15,5,16,5,0,15,2,9,7,2,7,16,9,10,12,16,15,15,5,14,16,15,15,0,4,16,6,2,3,3,8,0,14,12,5,19,19,13,17,10,9,8,2,3,11,7,11,0,3,9,16,16,16,13,14,11,5,7,6,14,19,13,19,12,0,5,8,2,0,3,7,7,9,2,10,2,6,15,0,2,8,5,15,18,5,14,14,7,7,11,15,13,7,14,7,9,11,2,6,0,17,3,5,19,14,7,7,16,5,18,0,8,9,14,8,7,19,4,19,10,3,4,15,15,12,7,9,16,15,16,9,14,2,5,5,14,17,6,3,11,16,0,17,7,11,5,16,11,9,6,5,1,4,14,4,5,13,9,11,5,8,12,9,16,1,8,17,0,9,15,15,17,15,10,3,11,0,14,13,11,10,3,13,3,0,12,6,18,2,4,2,14,19,17,0,0,0,2,0,2,18,3,8,13,9,5"
5lqdD01,"10,6,6,6,6,6,6,3,11,9,19,4,13,5,0,15,17,9,17,0,15,11,14,5,12,17,15,19,17,14,5,3,2,5,3,9,2,0,14,14,5,5,5,5,9,17,15,5,9,15,0,17,15,15,13,2,15,9,18,17,1,0,0,9,5,3,5,2,14,3,0,17,14,14,5,7,5,3,12,5,17,14,10,9,2,7,0,12,2,17,19,0,2,0,19,11,5,7,0,11,15,17,9,18,4,9,6,6,6,9,19,2,7,12,14,3,12,17,4,2,0,0,4,14,6,14,18,3,0,19,14,0,19,11,14,0,4,0,3,0,9,0,0,0,0,2,3,5,0,0,17,9,17,13,2,19,6,9,0,9,17,12,5,13,9,14,3,9,14,12,2,9,14,7,5,6,4,16,6,16,12,18,0,15,12,3,19,4,14,10,9,12,0,2,7,5,2,3,9,9,14,5,10,9,5,0,2,3,9,5,4,6,16,15,0,18,0,15,0,4,9,15,1,0,5,5,3,13,12,14,16,14,17,14,17,6,12,9,5,17"
3v0dA02,"9,12,12,10,8,8,9,8,17,16,5,17,16,7,16,0,7,13,5,17,5,14,5,11,5,15,2,9,15,10,13,7,17,15,3,14,13,3,17,9,9,1,8,4,0,3,5,19,11,1,0,9,13,19,2,0,16,2,2,1,17,16,1,3,17,8,11,1,12,17,9,0,5,2,7,8,17,14,4,10,15,16,15,8,15,9,12,14,5,19,2,11,1,12,4,19,4,18,4,11,16,15,9,17,3,5,2,6,17,16,9,8,14,3,3,7,2,11,12,6,8,8,8,16,18,8,7,19,14,2,11,4,16,17,8,9,16,4,15,2,0,3,2"
3zigA00,"17,8,12,8,17,17,19,7,8,8,7,17,7,15,16,6,0,2,9,8,14,17,15,2,3,9,8,15,5,11,7,17,7,17,3,9,16,12,9,3,13,8,12,3,9,9,8,8,7,0,3,13,9,10,16,16,0,15,7,7,5,5,2,19,0,8,7,1,5,15,12,9,8,17,7,9,16,12,12,3,7,8"
4awdB00,"3,19,15,9,0,3,3,6,7,8,11,9,12,3,0,12,3,5,19,8,18,17,17,11,3,2,19,16,2,3,4,11,5,8,14,9,11,0,0,8,18,6,0,8,15,12,19,18,16,11,5,14,12,12,0,16,4,8,0,3,11,17,15,17,8,8,5,1,9,14,7,7,11,16,17,9,15,12,16,3,5,9,2,5,8,12,5,2,8,19,14,9,0,5,5,0,17,0,15,17,8,11,13,0,6,19,5,19,19,3,16,14,10,8,0,15,9,16,16,10,15,15,16,4,18,9,15,11,14,12,17,10,8,3,7,10,8,5,5,8,8,7,8,16,18,15,15,13,3,9,2,7,7,3,16,10,5,7,7,14,15,17,11,12,2,11,12,18,11,8,16,18,11,10,13,10,11,15,11,16,6,19,18,19,13,3,13,5,5,8,14,16,2,11,16,0,8,14,15,2,17,17,15,19,10,16,2,12,15,0,3,2,4,6,16,19,5,1,18,18,17,2,0,11,16,17,8,4,19,19,2,5,8,19,10,19,16,7,8,12,16,16,8,19,16,2,16,12,4,2,14,12,10,4,7,6,7,17,16,3,16,19,2,18,3,8,13,17,12,16,0,3,2,9,8,2,8,2,8,15,16,16,19,19,2,18,17,14,0,19,8,9"
1yguA02,"3,17,11,9,15,3,9,6,12,19,9,6,11,10,8,8,14,2,12,12,15,3,12,15,12,9,3,0,3,4,13,14,9,12,15,19,14,15,18,14,16,13,6,7,5,11,13,3,3,11,8,15,8,11,14,11,15,11,17,7,12,19,2,19,11,14,17,12,9,8,6,3,9,3,10,15,8,3,15,3,6,2,15,2,3,15,15,2,2,2,15,2,15,3,3,12,15,8,19,7,11,0,15,4,7,10,15,19,18,8,12,3,17,10,7,0,0,13,5,12,9,8,3,16,7,5,2,4,18,13,10,7,4,13,14,8,17,8,17,7,17,10,9,16,3,9,8,6,5,2,13,3,7,1,0,13,19,18,5,3,5,8,13,16,19,5,2,7,3,17,2,9,8,2,16,2,8,15,15,16,19,16,9,14,17,4,3,9,14,6,15,8,14,8,2,15,14,16,17,19,13,19,13,19,16,11,18,15,17,3,13,9,12,0,3,12,8,3,9,7,15,10,7,13,17,17,8,13,8,9,12,13,8,11,15,15,3,5,11,8,6,6,8,15,16,12,9,9,7,6,1,14,2,5,15,13,13,16,5,7,4,1,0,9,9,11,9,9,3,15,0,3,16,3,3,17"
1ktbA02,"5,14,14,7,7,8,3,5,15,6,7,3,17,4,9,14,12,9,15,13,0,0,15,0,9,17,4,4,15,14,14,16,2,10,12,4,14,19,16,16,15,9,0,8,9,5,4,12,10,5,0,0,19,3,17,13,2,17,19,15,5,8,7,7,15,5,9,8,16,5,2,11,4,16,17,7,7,11,12,15,5,17,17,10,18,19,9,1,12,8,0"
3t9yA00,"15,7,7,16,14,9,4,11,11,15,2,4,3,8,9,11,13,9,1,8,9,19,2,2,9,5,19,12,16,11,3,11,2,9,8,8,14,9,8,8,7,16,11,6,2,2,19,4,9,9,9,9,7,8,3,11,8,7,7,5,9,15,5,10,1,8,10,10,4,19,3,8,11,0,3,19,10,14,7,9,0,4,17,7,6,15,3,4,14,8,8,5,19,5,8,14,9,9,0,2,15,3,3,4,15,8,14,9,11,1,8,0,7,16,9,11,15,5,11,14,11,3,14,9,15,0,6,8,9,19,15,2,11,5"
6teyA01,"19,8,7,9,7,10,9,8,3,11,13,1,16,16,3,9,8,15,4,16,19,16,8,9,1,11,7,15,8,9,15,10,15,16,17,14,14,15,7,8,8,4,9,3,9,13,19,17,8,3,5,1,8,13,5,7,15,8,16,4,19,7,16,12,11,5,7,3,8,9,8,15,7"
2x49A04,"3,9,14,0,17,10,17,15,0,3,17,3,2,17,7,14,8,5,7,14,13,16,15,5,15,16,4,9,15,9,2,12,3,0,15,0,11,9,10,2,9,7,16,9,8,9,2,2,9,9,7,0,6,8,2,9,17,9,9,16,15,17,2,17,14,14,4,7,8,8,10,7,3,5,14,4,12,2,9,3,17,9,15,4,5,3,7,0,2,15,8,15,17,11,17,7,8,16,7"
2oz4A01,"17,9,12,0,16,12,12,13,9,17,15,12,14,17,9,3,17,2,16,13,5,16,17,17,1,15,9,2,5,9,4,12,17,15,3,0,13,17,6,9,0,9,5,2,13,14,9,11,12,16,17,16,19,5,11,2,15,4,15,0,8,0,15,17,15,17,16,0,3,2,3,5,16,13,14,9,16,1,0,17,7,9,5,11,13,15,13,3,16,9,13,16,17,16,7,19,15"
1ux6A02,"14,14,4,13,10,7,12,9,2,12,8,5,16,15,13,11,2,12,11,18,17,17,14,6,13,5,8,3,9,17,13,16,17,11,15,2,12,5,9,0,17,5,19,2,3,4,11,0,17,2,4,15,5,16,4,4,7,11,16,3,14,2,2,2,19,0,5,4,17,4,5,19,13,15,15,15,14,4,19,17,17,10,18,8,13,17,16,13,15,19,18,2,16,11,12,16,14,0,13,5,19,15,5,9,15,17,8,17,17,8,15,16,16,5,12,5,3,6,9,14,11,0,9,18,6,16,5,11,16,12,5,13,17,14,16,9,18,6,2,12,14,6,7,5,18,8,2,4,16,0,19,14,18,14,9,15,6,14,12,8,16,5,4,7,14,17,17,10,19,3,5,8,8,7,10,0,2,15,5,12,7,19,2,8,16,19,0,5,5,14,9,5,9,4,17,4,15,13,3,10,17,4,4,15,2,9,8,19"
2l32A00,"10,11,17,16,17,3,17,17,5,3,3,16,15,3,17,0,17,2,2,2,5,16,19,0,2,9,17,14,0,17,2,9,15,12,6,3,17,16,17,9,17,2,5,14,12,17,12,3,2,13,15,17,3,17,2,14,17,8,17,9,14,9,7,8,5,5"
4ew7A00,"15,11,0,2,14,14,3,14,16,9,0,15,13,15,17,11,8,19,7,9,15,7,13,2,7,19,8,11,15,12,17,12,17,1,17,14,11,13,15,14,8,7,7,19,0,11,5,0,4,7,3,9,4,15,8,3,2,13,12,9,15,5,2,15,19,11,14,19,5,17,3,17,4,9,15,15,9,3,9,3,1,13,15,9,5,6,5,0,0,4,1,14,14,4,11,4,6,5,3,7,19,13,7,14,10,3,11,7,15,4,2,11,11"
1b06A01,"15,8,2,7,7,2,17,6,19,11,5,6,6,8,5,19,17,11,5,0,11,15,9,9,2,14,9,3,8,9,7,8,5,2,9,12,13,5,13,19,2,9,13,5,7,9,14,5,9,16,4,11,7,11,5,6,8,9,6,0,7,19,18,11,11,10,0"
2z0fA03,"10,11,12,11,6,19,9,0,0,0,9,6,6,9,19,16,16,14,15,18,12,5,0,8,17,5,8,16,0,17,16,15,0,9,9,2,14,17,0,13,0,9,5,14,3,17,19,3,16,12,17,5,4,8,6,4,17,0,5,9,9,3,5,18,9,5,4,0,5,3,3,15,0,5,0,15,4,9,14,4,2,5,14,12,4,15,16,2,8,2,5,7,9,10,5,9,9,0,0,3,9,10,0,8,14,5,13,0,12,2,0,9,19,3,0,9,0,3,8,9,5,14"
